   5.0000000000000000        3.9403910940336300E-004
   10.000000000000000        5.5764786214227747E-004
   15.000000000000000        6.7864082214613621E-004
   20.000000000000000        7.8714178933977799E-004
   25.000000000000000        8.8052801412904483E-004
   30.000000000000000        9.6178829289334455E-004
   35.000000000000000        1.0383587983105204E-003
   40.000000000000000        1.1077915293382626E-003
   80.000000000000000        1.5647193198346685E-003
   160.00000000000000        2.2306892933552144E-003
   320.00000000000000        3.1320246449074406E-003
   640.00000000000000        4.4462050575712541E-003
   1440.0000000000000        6.6538329278720805E-003
   2880.0000000000000        9.4002754138264432E-003
   4320.0000000000000        1.1529669150645863E-002
   5760.0000000000000        1.3094939765861340E-002
   7200.0000000000000        1.4499091996219573E-002
   8640.0000000000000        1.5600451508272229E-002
   10080.000000000000        1.6364661470313541E-002
   11520.000000000000        1.7137286468140767E-002
   12960.000000000000        1.7620350776049312E-002
   14400.000000000000        1.8247040874520639E-002
   15840.000000000000        1.8518940340166486E-002
   17280.000000000000        1.8756808724180857E-002
   18720.000000000000        1.9017573401509374E-002
   20160.000000000000        1.9362246756651460E-002
